Category,NodeName,Timestamp,URI,Description,Notes,Confidence
humpback,rpi_orcasound_lab,2023_10_28_09_43_41_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2023-10-28T16%3A43%3A41.000Z,Humpback,tp_human_only,
resident,rpi_port_townsend,2023_11_03_14_36_10_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2023-11-03T21%3A36%3A10.000Z,j-pod! very quiet over other noises but noticeable.,tp_human_only,
resident,rpi_sunset_bay,2023_11_04_06_49_50_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-04T13%3A49%3A50.000Z,J pod calls,tp_human_only,
resident,rpi_mast_center,2023_11_05_10_02_28_PST,https://live.orcasound.net/bouts/new/mast-center?time=2023-11-05T18%3A02%3A28.000Z,J pod,tp_human_only,
resident,rpi_mast_center,2023_11_05_10_04_56_PST,https://live.orcasound.net/bouts/new/mast-center?time=2023-11-05T18%3A04%3A56.000Z,J pod S1 calls under vessel noise,tp_human_only,
resident,rpi_mast_center,2023_11_05_10_14_51_PST,https://live.orcasound.net/bouts/new/mast-center?time=2023-11-05T18%3A14%3A51.000Z,J pod calls consistent and increasing in volume,tp_human_only,
resident,rpi_mast_center,2023_11_05_10_27_44_PST,https://live.orcasound.net/bouts/new/mast-center?time=2023-11-05T18%3A27%3A44.000Z,"J pod calls masked by recreational, small vessels",tp_human_only,
resident,rpi_sunset_bay,2023_11_06_11_42_32_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-06T19%3A42%3A32.000Z,"S01 calls faint, J pod leaders northbound off Kingson about 11 km away",tp_human_only,
resident,rpi_sunset_bay,2023_11_07_20_50_46_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-08T04%3A50%3A46.000Z,"clik clik clik clik clik clik clik i thank it is the l pod (SV: interesting knock sequence, but not KW clicks)",tp_human_only,
resident,rpi_sunset_bay,2023_11_07_20_54_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-08T04%3A54%3A40.000Z,clik clik l pod is here,tp_human_only,
resident,rpi_sunset_bay,2023_11_27_17_50_45_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-28T01%3A50%3A45.000Z,J pod calls,tp_human_only,
resident,rpi_sunset_bay,2023_11_27_18_30_24_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-28T02%3A30%3A24.000Z,"J pod still audible, calls getting louder again. So is some vessel noise.",tp_human_only,
resident,rpi_sunset_bay,2023_11_28_08_21_27_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-28T16%3A21%3A27.000Z,J pod calls!!!,tp_human_only,
resident,rpi_sunset_bay,2023_11_28_08_47_46_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-28T16%3A47%3A46.000Z,More J pod calls,tp_human_only,
resident,rpi_sunset_bay,2023_11_28_09_50_42_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-11-28T17%3A50%3A42.000Z,J pod call,tp_human_only,
resident,rpi_bush_point,2023_11_28_13_43_17_PST,https://live.orcasound.net/bouts/new/bush-point?time=2023-11-28T21%3A43%3A17.000Z,J pod,tp_human_only,
resident,rpi_bush_point,2023_11_28_14_12_51_PST,https://live.orcasound.net/bouts/new/bush-point?time=2023-11-28T22%3A12%3A51.000Z,"J pod, getting louder now",tp_human_only,
resident,rpi_bush_point,2023_11_28_14_36_29_PST,https://live.orcasound.net/bouts/new/bush-point?time=2023-11-28T22%3A36%3A29.000Z,SRKW jpod,tp_human_only,
humpback,rpi_orcasound_lab,2023_12_15_03_10_10_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2023-12-15T11%3A10%3A10.000Z,humpbacks,tp_human_only,
transient,rpi_sunset_bay,2023_12_22_14_10_59_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-22T22%3A10%3A59.000Z,"Funny calls, almost like Biggs calls, or maybe extended S10s.",tp_human_only,
resident,rpi_sunset_bay,2023_12_24_17_29_37_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-25T01%3A29%3A37.000Z,Clear Jpod calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_24_18_47_27_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-25T02%3A47%3A27.000Z,Jpod calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_25_02_25_28_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-25T10%3A25%3A28.000Z,Interesting zipper buzzing alongside southern resident calls.,tp_human_only,
resident,rpi_sunset_bay,2023_12_25_09_48_58_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-25T17%3A48%3A58.000Z,J pod faint squeaks and whistles,tp_human_only,
resident,rpi_sunset_bay,2023_12_27_01_50_17_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-27T09%3A50%3A17.000Z,Jpod calls audible,tp_human_only,
resident,rpi_sunset_bay,2023_12_27_08_56_43_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-27T16%3A56%3A43.000Z,very faint j pod calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_27_21_03_23_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-28T05%3A03%3A23.000Z,J pod calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_28_08_02_14_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-28T16%3A02%3A14.000Z,Jpod (faint) calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_28_09_12_44_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-28T17%3A12%3A44.000Z,faint j pod calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_28_09_14_35_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-28T17%3A14%3A35.000Z,j-pod,tp_human_only,
resident,rpi_sunset_bay,2023_12_28_09_18_02_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-28T17%3A18%3A02.000Z,J Pod Calls,tp_human_only,
resident,rpi_sunset_bay,2023_12_28_09_33_17_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2023-12-28T17%3A33%3A17.000Z,"Consistent J pod calls, faint but at times getting louder.",tp_human_only,
resident,rpi_sunset_bay,2024_02_02_18_48_16_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-03T02%3A48%3A16.000Z,Hearing faint Jpod calls,tp_human_only,
resident,rpi_bush_point,2024_02_05_14_44_27_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-02-05T22%3A44%3A27.000Z,Jpod calls,tp_human_only,
resident,rpi_port_townsend,2024_02_05_16_15_15_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-02-06T00%3A15%3A15.000Z,16:16 - audible J pod calls,tp_human_only,
resident,rpi_orcasound_lab,2024_02_16_17_33_18_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-02-17T01%3A33%3A18.000Z,Distant J-Pod calls,tp_human_only,
resident,rpi_orcasound_lab,2024_02_16_19_48_59_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-02-17T03%3A48%3A59.000Z,Hearing SRKW j pod calls and maybe echolocation clicks 7:50,tp_human_only,
resident,rpi_orcasound_lab,2024_02_16_20_17_28_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-02-17T04%3A17%3A28.000Z,J Pod,tp_human_only,
resident,rpi_sunset_bay,2024_02_21_19_09_06_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-22T03%3A09%3A06.000Z,"j-pod (faint) (SV: I think this was a clang, not a faint call, but leaving as whale for now.)",tp_human_only,
resident,rpi_sunset_bay,2024_02_21_20_58_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-22T04%3A58%3A40.000Z,"Consisten J pod calls the past 12 minutes at least, getting louder",tp_human_only,
resident,rpi_sunset_bay,2024_02_21_21_23_52_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-22T05%3A23%3A52.000Z,"J pod still audible, variety of calls.",tp_human_only,
resident,rpi_sunset_bay,2024_02_21_21_37_39_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-22T05%3A37%3A39.000Z,"J pod still audible, though getting more distant/fainter",tp_human_only,
resident,rpi_sunset_bay,2024_02_21_21_55_58_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-22T05%3A55%3A58.000Z,"Still J pod calls, but super faint.",tp_human_only,
resident,rpi_sunset_bay,2024_02_21_22_09_54_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-22T06%3A09%3A54.000Z,j pod calls!,tp_human_only,
transient,rpi_sunset_bay,2024_02_23_16_34_43_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-02-24T00%3A34%3A43.000Z,distant call (SV: Bigg's killer whale calls!),tp_human_only,
transient,rpi_sunset_bay,2024_03_15_07_55_41_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-03-15T14%3A55%3A41.000Z,(SV: confirmed Biggs KW calls),tp_human_only,
resident,rpi_orcasound_lab,2024_03_22_11_53_26_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-03-22T18%3A53%3A26.000Z,J pod calls and clicks,tp_human_only,
transient,rpi_orcasound_lab,2024_04_04_10_45_38_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-04-04T17%3A45%3A38.000Z,(SV: Biggs KW calls),tp_human_only,
transient,rpi_orcasound_lab,2024_04_06_14_33_25_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-04-06T21%3A33%3A25.000Z,(SV: Biggs KW calls thru surface wave and boat noise),tp_human_only,
transient,rpi_port_townsend,2024_04_10_13_05_29_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-10T20%3A05%3A29.000Z,"Biggs call, T87 in area (SV: interesting sound, but not convinced it is a Bigg's call)",tp_human_only,
resident,rpi_orcasound_lab,2024_04_11_19_37_50_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-04-12T02%3A37%3A50.000Z,"J pod still audible, variety of calls.",tp_human_only,
transient,rpi_bush_point,2024_04_16_13_35_44_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T20%3A35%3A44.000Z,Biggs calls x3 clear,tp_human_only,
transient,rpi_bush_point,2024_04_16_13_36_11_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T20%3A36%3A11.000Z,Bigg call. 65As,tp_human_only,
transient,rpi_bush_point,2024_04_16_13_51_03_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T20%3A51%3A03.000Z,Faint Bigg’s call repeated 3x,tp_human_only,
transient,rpi_bush_point,2024_04_16_13_51_49_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T20%3A51%3A49.000Z,Faint Bigg’s call x2,tp_human_only,
transient,rpi_bush_point,2024_04_16_13_59_44_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T20%3A59%3A44.000Z,"Biggs call, then seagulls",tp_human_only,
transient,rpi_bush_point,2024_04_16_14_00_15_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T21%3A00%3A15.000Z,Bigg’s call,tp_human_only,
transient,rpi_bush_point,2024_04_16_14_01_57_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T21%3A01%3A57.000Z,"Bigg’s call repeated, one significantly more intense than others",tp_human_only,
transient,rpi_bush_point,2024_04_16_14_02_34_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-16T21%3A02%3A34.000Z,Bigg’s call,tp_human_only,
transient,rpi_port_townsend,2024_04_17_16_00_29_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-17T23%3A00%3A29.000Z,Bigg’s calls,tp_human_only,
transient,rpi_port_townsend,2024_04_17_16_06_22_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-17T23%3A06%3A22.000Z,Biggs calls repeated many times,tp_human_only,
transient,rpi_port_townsend,2024_04_17_16_37_31_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-17T23%3A37%3A31.000Z,Bigg's calls and some vessel noise,tp_human_only,
transient,rpi_port_townsend,2024_04_17_16_50_31_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-17T23%3A50%3A31.000Z,Same repeated call by Biggs every 10 seconds.  Occasionally another one faintly replies with a different call.,tp_human_only,
transient,rpi_bush_point,2024_04_17_17_27_34_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-04-18T00%3A27%3A34.000Z,Bigg's calls,tp_human_only,
transient,rpi_port_townsend,2024_04_17_17_28_47_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-18T00%3A28%3A47.000Z,Biggs call,tp_human_only,
transient,rpi_port_townsend,2024_04_17_18_06_02_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-18T01%3A06%3A02.000Z,(SV: confirmed Bigg's KW call),tp_human_only,
transient,rpi_port_townsend,2024_04_17_18_06_26_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-04-18T01%3A06%3A26.000Z,"(SV: confirmed Bigg's KW call, final human detection)",tp_human_only,
resident,rpi_orcasound_lab,2024_04_19_21_10_29_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-04-20T04%3A10%3A29.000Z,Squeaking (SV: short J pod calls),tp_human_only,
transient,rpi_orcasound_lab,2024_04_23_13_46_35_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-04-23T20%3A46%3A35.000Z,Faint Biggs calls,tp_human_only,
humpback,rpi_orcasound_lab,2024_05_17_16_14_57_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-05-17T23%3A14%3A57.000Z,"It's hard to hear clearly with the other noises, but I believe I'm hearing humpback songs",tp_human_only,
resident,rpi_orcasound_lab,2024_06_14_17_15_32_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-15T00%3A15%3A32.000Z,J pod calls (SV: I'm not hearing any calls in this 30s clip...),tp_human_only,
resident,rpi_orcasound_lab,2024_06_21_20_20_08_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-22T03%3A20%3A08.000Z,Jpod call,tp_human_only,
resident,rpi_orcasound_lab,2024_06_21_20_20_38_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-22T03%3A20%3A38.000Z,Another J pod call,tp_human_only,
resident,rpi_orcasound_lab,2024_06_26_13_24_09_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-26T20%3A24%3A09.000Z,J pod calls,tp_human_only,
resident,rpi_orcasound_lab,2024_06_26_13_24_14_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-26T20%3A24%3A14.000Z,J pod calls,tp_human_only,
resident,rpi_orcasound_lab,2024_06_27_08_56_13_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-27T15%3A56%3A13.000Z,"Good clicks, faint calls",tp_machine_only,69.5177
resident,rpi_orcasound_lab,2024_06_27_10_45_15_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-27T17%3A45%3A15.237Z,"Good calls and clicks, high background noise",tp_machine_only,66.2110
resident,rpi_orcasound_lab,2024_06_27_15_25_32_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-27T22%3A25%3A32.033Z,"Faint calls, lots of water slosh",tp_machine_only,63.8377
other,rpi_bush_point,2024_06_28_18_57_03_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-06-29T01%3A57%3A03.000Z,Water slosh,fp_machine_only,61.9267
resident,rpi_orcasound_lab,2024_06_30_13_03_24_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A03%3A24.000Z,Orca! Maybe J pod!,tp_both,
resident,rpi_orcasound_lab,2024_06_30_13_06_37_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A06%3A37.000Z,Echolocation clicks - J pod,tp_both,
resident,rpi_orcasound_lab,2024_06_30_13_09_53_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A09%3A53.000Z,J pod calls,tp_both,
resident,rpi_orcasound_lab,2024_06_30_13_11_04_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A11%3A04.000Z,J pod calls and echolocation continues...,tp_both,
resident,rpi_orcasound_lab,2024_06_30_13_12_41_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A12%3A41.186Z,"Good calls and clicks, some water slosh",tp_machine_only,69.7554
resident,rpi_orcasound_lab,2024_06_30_13_32_18_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A32%3A18.000Z,J pod calls,tp_human_only,
resident,rpi_orcasound_lab,2024_06_30_13_41_47_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-06-30T20%3A41%3A47.000Z,Loud J pod call,tp_human_only,
other,rpi_bush_point,2024_07_02_12_00_04_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-02T19%3A00%3A04.593Z,Squeaky ship,fp_machine_only,66.9390
other,rpi_sunset_bay,2024_07_04_11_05_59_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-04T18%3A05%3A59.000Z,False positives caused by human voices on 4th of July with element out of water.,fp_machine_only,61.0364
other,rpi_bush_point,2024_07_04_13_30_54_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-04T20%3A30%3A54.000Z,Water sounds and swishing caused false positives. Later in clip there is tonal boat noise.,fp_machine_only,59.5255
other,rpi_bush_point,2024_07_04_13_56_44_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-04T20%3A56%3A44.000Z,Watery sounds.,fp_machine_only,65.2253
other,rpi_sunset_bay,2024_07_12_16_58_11_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-12T23%3A58%3A11.864Z,Human voices,fp_machine_only,66.6844
other,rpi_bush_point,2024_07_13_16_01_01_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-13T23%3A01%3A01.000Z,Tonal boat noise with some swishing and lots of contact noise.,fp_machine_only,56.9065
other,rpi_sunset_bay,2024_07_19_12_51_09_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-19T19%3A51%3A09.000Z,Human voices causing false positives despite significant noise from something contacting ladder and/or hydrophone.,fp_machine_only,54.4156
other,rpi_port_townsend,2024_07_21_03_17_28_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-07-21T10%3A17%3A28.254Z,Bell buoy and squeaky ship,fp_machine_only,63.9967
other,rpi_sunset_bay,2024_07_21_09_13_24_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-21T16%3A13%3A24.067Z,Human voices via am radio noise,fp_machine_only,62.5619
other,rpi_sunset_bay,2024_07_22_10_31_35_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-22T17%3A31%3A35.000Z,Radio,fp_machine_only,54.1478
other,rpi_sunset_bay,2024_07_22_10_43_05_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-22T17%3A43%3A05.000Z,Humans,fp_machine_only,59.2257
other,rpi_sunset_bay,2024_07_22_11_51_09_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-22T18%3A51%3A09.661Z,Radio,fp_machine_only,60.7063
other,rpi_sunset_bay,2024_07_22_15_06_08_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-22T22%3A06%3A08.000Z,Radio,fp_machine_only,60.3830
other,rpi_sunset_bay,2024_07_23_11_32_51_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-23T18%3A32%3A51.186Z,Human voices causing false positives in contact and AM radio noise.,fp_machine_only,54.6530
other,rpi_sunset_bay,2024_07_23_16_54_48_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-23T23%3A54%3A48.135Z,"AM radio interference (music, talking) and LF contact noise.",fp_machine_only,56.9951
other,rpi_sunset_bay,2024_07_23_18_06_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-24T01%3A06%3A40.000Z,AM radio interference,fp_machine_only,61.5647
resident,rpi_orcasound_lab,2024_07_24_18_29_36_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-07-25T01%3A29%3A36.000Z,Clicking! Jpod :),tp_human_only,
resident,rpi_orcasound_lab,2024_07_29_00_32_55_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-07-29T07%3A32%3A55.000Z,"Good calls, moderate water slosh",tp_machine_only,81.1884
other,rpi_sunset_bay,2024_07_29_08_51_38_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-07-29T15%3A51%3A38.474Z,AM radio,fp_machine_only,58.2088
other,rpi_sunset_bay,2024_08_02_09_58_14_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-02T16%3A58%3A14.915Z,Humans and radio,fp_machine_only,61.9597
other,rpi_sunset_bay,2024_08_02_10_37_49_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-02T17%3A37%3A49.000Z,Humans and radio,fp_machine_only,63.4454
other,rpi_sunset_bay,2024_08_02_10_47_13_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-02T17%3A47%3A13.000Z,Humans,fp_machine_only,58.4718
other,rpi_sunset_bay,2024_08_02_13_01_57_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-02T20%3A01%3A57.000Z,Radio,fp_machine_only,59.4667
other,rpi_sunset_bay,2024_08_03_13_45_32_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-03T20%3A45%3A32.033Z,human voice on radio,fp_machine_only,60.9614
other,rpi_sunset_bay,2024_08_04_15_45_31_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-04T22%3A45%3A31.694Z,human voice on radio,fp_machine_only,55.5409
other,rpi_port_townsend,2024_08_06_19_48_55_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-08-07T02%3A48%3A55.000Z,Ship noise with high pitched whine,fp_machine_only,60.6999
other,rpi_sunset_bay,2024_08_07_11_23_23_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-07T18%3A23%3A23.372Z,"Human voices on AM radio and contact noise from what Joel explained are mats: ""during the summer we have some floating mats clipped to the ladder which are probably making the contact noise""",fp_machine_only,62.3839
other,rpi_sunset_bay,2024_08_12_07_28_09_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-12T14%3A28%3A09.000Z,"AM radio interference. False positives sometimes seem associated with individual, relatively-isolated, human words.",fp_machine_only,61.7336
other,rpi_sunset_bay,2024_08_19_10_57_30_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-19T17%3A57%3A30.508Z,Human voices and breaking wave noise,fp_machine_only,70.6037
other,rpi_sunset_bay,2024_08_20_15_34_31_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-20T22%3A34%3A31.016Z,AM radio interference (and knocking).,fp_machine_only,68.1347
transient,rpi_orcasound_lab,2024_08_22_17_11_21_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-08-23T00%3A11%3A21.000Z,Biggs call!,tp_human_only,
transient,rpi_orcasound_lab,2024_08_22_17_20_33_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-08-23T00%3A20%3A33.000Z,Biggs calls,tp_human_only,
transient,rpi_orcasound_lab,2024_08_23_15_53_08_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-08-23T22%3A53%3A08.000Z,Transient calls,tp_human_only,
other,rpi_sunset_bay,2024_08_28_13_52_35_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-08-28T20%3A52%3A35.000Z,Squeaks from beach camp mat attached to ladder rubbing in the waves.,fp_machine_only,62.2459
resident,rpi_orcasound_lab,2024_09_13_02_17_18_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-09-13T09%3A17%3A18.000Z,J pod when i tuned in 2:10ish to 2:18 were clear now faint,tp_human_only,
resident,rpi_orcasound_lab,2024_09_14_22_02_41_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2024-09-15T05%3A02%3A41.000Z,Southern Resident Killer Whales,tp_human_only,
other,rpi_north_sjc,2024_09_19_17_24_46_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2024-09-20T00%3A24%3A46.440Z,Boat nose,fp_machine_only,55.4078
humpback,rpi_north_sjc,2024_09_23_10_50_51_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2024-09-23T17%3A50%3A51.000Z,Humpback whale,tp_human_only,
other,rpi_north_sjc,2024_09_28_07_33_23_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2024-09-28T14%3A33%3A23.000Z,"Jingling bell or key sounds with power peaks near 5.0, 5.6, and 9.5kHz. The source is unkown, currently.",fp_machine_only,67.0344
other,rpi_north_sjc,2024_09_30_09_56_53_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2024-09-30T16%3A56%3A53.000Z,"Unusual harmonic signal with many harmonics all inaudible to me.  Not biophony, for sure.",fp_machine_only,70.6400
other,rpi_north_sjc,2024_09_30_10_40_22_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2024-09-30T17%3A40%3A22.050Z,,fp_machine_only,53.7459
