Category,NodeName,Timestamp,URI,Notes
resident,rpi_sunset_bay,2026_01_08_00_56_06_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-08T08%3A56%3A06.000Z,tp_machine_only
resident,rpi_sunset_bay,2026_01_08_00_51_18_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-08T08%3A51%3A18.644Z,tp_machine_only
other,rpi_sunset_bay,2026_01_05_23_39_06_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-06T07%3A39%3A06.000Z,fp_machine_only
other,rpi_sunset_bay,2026_01_05_23_37_13_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-06T07%3A37%3A13.000Z,fp_machine_only
other,rpi_sunset_bay,2026_01_03_22_48_35_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-04T06%3A48%3A35.423Z,fp_machine_only
other,rpi_sunset_bay,2026_01_02_21_05_13_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-03T05%3A05%3A13.000Z,fp_machine_only
other,rpi_sunset_bay,2026_01_01_20_10_37_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-02T04%3A10%3A37.000Z,fp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_59_09_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A59%3A09.152Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_58_21_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A58%3A21.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_57_58_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A57%3A58.983Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_56_22_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A56%3A22.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_55_17_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A55%3A17.288Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_54_05_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A54%3A05.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_53_16_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A53%3A16.271Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_52_03_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A52%3A03.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_51_21_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A51%3A21.355Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_50_30_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A50%3A30.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_49_03_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A49%3A03.050Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_48_59_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A48%3A59.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_42_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A42%3A40.000Z,tp_both
resident,rpi_sunset_bay,2025_12_09_17_41_25_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A41%3A25.000Z,tp_both
resident,rpi_sunset_bay,2025_12_09_17_31_33_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A31%3A33.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_30_00_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A30%3A00.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_22_19_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A22%3A19.322Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_21_36_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A21%3A36.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_20_55_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A20%3A55.932Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_17_21_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A17%3A21.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_16_13_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A16%3A13.220Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_15_59_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A15%3A59.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_14_58_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A14%3A58.983Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_12_32_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A12%3A32.542Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_11_36_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A11%3A36.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_10_46_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A10%3A46.779Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_09_02_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A09%3A02.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_08_19_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A08%3A19.322Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_07_49_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A07%3A49.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_06_06_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A06%3A06.101Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_05_02_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A05%3A02.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_04_38_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A04%3A38.644Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_03_29_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A03%3A29.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_02_05_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A02%3A05.084Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_17_01_30_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T01%3A01%3A30.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_41_48_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A41%3A48.813Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_37_18_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A37%3A18.305Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_36_10_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A36%3A10.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_35_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A35%3A40.677Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_34_46_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A34%3A46.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_33_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A33%3A40.677Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_32_29_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A32%3A29.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_31_00_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A31%3A00.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_29_38_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A29%3A38.000Z,tp_both
resident,rpi_sunset_bay,2025_12_09_16_30_59_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A30%3A59.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_29_33_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A29%3A33.559Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_27_00_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A27%3A00.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_26_44_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A26%3A44.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_25_56_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A25%3A56.949Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_24_26_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A24%3A26.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_23_15_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A23%3A15.254Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_01_33_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A01%3A33.559Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_16_00_51_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-10T00%3A00%3A51.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_12_09_15_59_35_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-09T23%3A59%3A35.000Z,tp_both
resident,rpi_sunset_bay,2025_12_09_15_59_28_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-09T23%3A59%3A28.000Z,tp_both
resident,rpi_sunset_bay,2025_12_09_15_40_59_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-09T23%3A40%3A59.000Z,tp_human_only
resident,rpi_sunset_bay,2025_12_09_09_56_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-09T17%3A56%3A40.000Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_03_02_49_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T11%3A02%3A49.000Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_03_02_04_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T11%3A02%3A04.406Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_03_01_13_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T11%3A01%3A13.000Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_03_00_04_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T11%3A00%3A04.406Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_02_56_36_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T10%3A56%3A36.949Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_02_55_05_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T10%3A55%3A05.000Z,tp_machine_only
transient,rpi_sunset_bay,2025_12_04_02_48_55_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T10%3A48%3A55.000Z,tp_machine_only
transient,rpi_sunset_bay,2025_11_14_16_44_48_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-15T00%3A44%3A48.000Z,tp_human_only
transient,rpi_sunset_bay,2025_11_14_16_29_01_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-15T00%3A29%3A01.000Z,tp_human_only
transient,rpi_sunset_bay,2025_11_14_14_57_57_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-14T22%3A57%3A57.000Z,tp_human_only
transient,rpi_sunset_bay,2025_11_14_14_58_09_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-14T22%3A58%3A09.000Z,tp_human_only
transient,rpi_sunset_bay,2025_11_14_14_53_54_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-14T22%3A53%3A54.000Z,tp_human_only
transient,rpi_sunset_bay,2025_11_14_14_48_03_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-14T22%3A48%3A03.000Z,tp_human_only
transient,rpi_sunset_bay,2025_11_14_14_26_36_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-14T22%3A26%3A36.000Z,tp_human_only
resident,rpi_sunset_bay,2025_11_01_21_40_41_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T04%3A40%3A41.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_21_29_09_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T04%3A29%3A09.152Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_20_55_18_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T03%3A55%3A18.983Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_20_42_40_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T03%3A42%3A40.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_20_19_47_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T03%3A19%3A47.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_20_08_54_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T03%3A08%3A54.915Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_19_35_50_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T02%3A35%3A50.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_21_34_14_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T04%3A34%3A14.000Z,tp_both
resident,rpi_sunset_bay,2025_11_01_19_24_23_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T02%3A24%3A23.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_19_40_08_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-02T02%3A40%3A08.000Z,tp_both
resident,rpi_sunset_bay,2025_11_01_04_29_23_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-01T11%3A29%3A23.559Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_04_05_21_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-01T11%3A05%3A21.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_03_42_23_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-01T10%3A42%3A23.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_04_06_00_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-01T11%3A06%3A00.000Z,tp_both
resident,rpi_sunset_bay,2025_11_01_02_32_33_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-01T09%3A32%3A33.000Z,tp_machine_only
resident,rpi_sunset_bay,2025_11_01_00_17_35_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-11-01T07%3A17%3A35.000Z,tp_human_only
other,rpi_sunset_bay,2025_02_17_15_40_30_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-02-17T23%3A40%3A30.000Z,fp_machine_only
other,rpi_sunset_bay,2025_01_07_04_53_51_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-01-07T12%3A53%3A51.000Z,fp_machine_only
resident,rpi_sunset_bay,2024_12_19_09_40_34_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-12-19T17%3A40%3A34.000Z,tp_machine_only
resident,rpi_sunset_bay,2024_12_19_09_27_24_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-12-19T17%3A27%3A24.203Z,tp_machine_only
resident,rpi_sunset_bay,2024_11_15_05_50_48_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-11-15T13%3A50%3A48.101Z,tp_machine_only
other,rpi_sunset_bay,2024_11_06_03_38_07_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-11-06T11%3A38%3A07.000Z,fp_machine_only
resident,rpi_sunset_bay,2024_10_24_19_00_12_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-10-25T02%3A00%3A12.627Z,tp_machine_only
resident,rpi_sunset_bay,2024_10_24_17_59_43_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-10-25T00%3A59%3A43.983Z,tp_machine_only
resident,rpi_sunset_bay,2024_10_24_15_11_20_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-10-24T22%3A11%3A20.423Z,tp_machine_only
other,rpi_sunset_bay,2025_10_20_12_36_20_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-10-20T19%3A36%3A20.000Z,fp_machine_only
